Code_commune;type_maison;type_appartement;type_autres
90037;367;45;2
16102;2483;1994;14
16101;457;8;
90039;1055;549;9
53093;212;3;1
77060;439;5;1
53090;74;1;1
77061;866;170;5
53091;303;2;
77062;182;27;
04115;253;10;1
53096;2540;363;51
77063;547;16;13
90030;86;6;
04116;1767;292;7
53097;3477;881;69
53094;898;42;4
77065;529;21;1
90032;814;1086;9
04118;69;10;
77066;149;7;
90031;136;3;
04111;663;146;11
77067;3354;945;57
04112;1963;2875;108
77068;125;2;
04113;240;51;
53098;207;2;2
77069;824;152;10
53099;446;10;
04110;459;82;1
16108;75;;
65070;214;4;
16107;275;5;1
16106;1431;329;25
65072;810;35;
16105;310;5;
65071;28;;
65074;83;3;
89049;24;;5
65073;163;1;
89048;224;;6
65076;46;3;
16109;298;1;8
65075;120;6;
89046;836;127;5
16111;120;3;1
65089;108;21;1
89034;229;8;4
90023;405;40;1
16110;455;4;
65088;28;;
89033;184;1;2
90022;973;457;3
89032;62;1;
90025;138;18;
89031;275;8;
90024;60;1;
89030;236;21;1
90027;56;6;
16114;123;2;
90026;520;137;2
16113;2788;1330;38
90029;534;386;3
16112;49;4;
90028;159;34;
04108;662;306;3
04109;210;3;
77050;280;13;1
77051;639;517;71
04104;185;28;57
77052;148;7;1
77053;1085;2175;19
04106;238;95;4
77054;319;4;
90021;120;14;1
04107;20;1;1
77055;644;1412;8
90020;117;13;
77056;95;;
04101;122;11;
77057;174;31;2
04102;193;141;2
77058;977;3417;92
77059;267;22;1
16119;679;26;2
65081;88;2;
16118;94;1;2
65080;229;15;3
90019;102;25;1
16117;87;;1
65083;318;5;1
16116;221;4;
65082;34;6;1
89039;64;;
65085;62;2;
89038;62;1;1
65084;124;5;
89037;264;5;3
65087;111;2;
89036;137;;1
65086;74;;
89035;239;8;1
89067;624;20;6
90056;592;31;7
65099;188;36;11
89066;510;38;5
90055;113;13;2
89065;43;1;
90058;183;96;3
89064;33;;
90057;303;13;4
89063;474;;4
89062;154;10;
90059;94;4;
89061;140;3;
77080;90;5;
89060;232;5;
77081;245;41;1
77082;318;56;5
77083;1018;2975;213
90050;100;11;
77084;479;37;
04137;29;3;1
77085;921;565;8
90052;877;788;6
04138;186;25;4
77086;473;119;1
90051;164;41;1
04139;285;47;4
77087;75;3;
90054;245;34;2
77088;751;283;5
90053;841;636;7
04133;209;41;1
77089;380;7;1
04134;318;105;27
04135;392;209;8
04136;354;19;2
04130;153;5;2
65090;39;;
04132;122;3;1
65092;143;48;
65091;36;1;
65094;74;7;3
65093;158;3;1
65096;45;1;1
65095;186;10;1
65098;169;16;2
89069;337;13;4
65097;104;1;1
89068;1058;310;2
89056;314;9;
90045;273;85;3
89055;1048;516;5
90044;95;23;1
89054;558;16;1
90047;204;37;3
89053;217;2;1
90046;176;21;3
90049;307;66;
89051;311;3;
90048;53;4;
89050;427;22;1
77070;559;55;5
77071;425;5;2
77072;320;2;1
77073;264;4;
04126;456;641;20
90041;556;126;2
04127;177;10;
77075;474;79;12
04128;126;10;3
77076;314;1;
90043;247;18;2
04129;45;2;1
77077;374;44;5
90042;908;60;2
04122;253;50;1
77078;519;32;
04123;579;124;8
77079;1544;1539;10
04124;473;12;
04120;134;49;
04121;363;102;7
89059;421;15;1
89058;90;;
89057;248;1;1
89089;152;2;
90078;69;6;
89088;257;8;1
90077;121;17;
89087;177;10;
89086;3603;228;15
90079;135;9;
89085;557;23;2
89084;167;8;1
89083;812;13;4
89081;58;9;
90070;188;10;
89080;288;9;1
90072;304;239;1
90071;384;209;2
90074;102;26;1
90076;423;106;
90075;1077;646;6
90067;153;28;1
89077;740;62;1
90066;110;4;4
89076;433;5;1
90069;463;189;
89075;375;10;2
90068;476;109;2
89074;1048;45;11
89073;696;50;2
77090;93;1;
89072;173;13;
77091;147;16;
89071;97;;2
77093;219;8;1
77094;93;19;2
90061;17;2;
77095;455;57;1
90060;55;6;
77096;1028;146;4
90063;183;22;
77097;114;;
90062;103;14;
77098;153;3;1
90065;522;118;1
77099;1406;206;75
90064;113;16;2
89079;357;2;
90099;1035;1747;9
90091;241;30;
90094;180;295;21
90093;380;50;
90096;120;7;
90095;201;11;
90098;103;8;1
90097;455;137;
90090;176;18;
90089;453;270;2
89099;867;376;2
90088;405;68;
89098;118;1;
89096;409;21;1
89095;114;;
89094;411;;
89093;328;5;9
89092;168;6;1
90081;327;56;
89091;509;49;
90080;172;11;
90083;52;;
90082;110;5;
90085;55;1;
90084;122;20;
90087;373;104;
90086;93;8;
41265;280;3;
65232;35;;
65231;108;12;
65234;73;11;
41262;519;15;5
65233;131;16;
41269;1723;2041;38
65236;163;46;
41268;110;3;
65235;1826;105;12
41267;414;9;5
65238;155;7;2
41266;44;;
65237;122;4;
65239;97;;
53250;205;2;
53251;201;;
77220;131;1;
28287;448;49;2
77221;408;60;
53255;694;42;3
77222;1119;657;8
28285;148;2;
77223;245;7;1
28286;255;;
53253;199;7;
77224;77;3;3
53258;397;16;3
77225;112;14;6
53259;173;30;2
77226;1129;74;2
28289;94;;
53256;155;3;
77227;316;2;287
89209;226;13;
53257;167;6;2
77228;133;;1
89208;344;28;
77229;596;55;2
89207;29;;
28280;1298;1021;3
89206;986;983;13
89205;220;7;3
89204;323;54;1
28283;183;2;4
41261;70;;
89203;126;5;1
28284;158;1;3
41260;237;;2
89202;234;12;
28281;211;1;1
65230;188;6;1
89201;842;90;3
28282;251;;6
89200;190;4;
41254;110;;1
65243;209;6;3
41253;139;;
65242;108;1;
41252;777;30;2
65245;112;2;1
41251;344;10;2
65244;215;10;
41258;644;20;17
65247;63;4;
41256;781;16;3
65249;54;1;1
41255;233;3;
65248;139;1;1
41259;480;22;3
53261;99;2;
53262;424;34;1
53260;165;2;1
28298;1015;323;6
53265;401;20;2
77210;1116;78;2
28299;74;4;
53266;149;5;1
77211;344;37;40
28296;168;3;
53263;205;;
77212;113;;10
53264;102;4;2
53269;317;8;
77214;304;41;1
77215;1921;1707;29
53267;549;44;2
77216;650;45;4
77217;923;124;25
28290;131;;
77218;90;1;
28291;252;20;
77219;1138;28;
28294;242;1;
41250;331;7;
28292;359;;
65241;100;2;
28293;463;23;2
65240;196;3;3
16287;1862;76;11
41243;366;4;1
65254;76;2;2
89221;215;11;
16286;1351;152;6
41242;2181;408;11
65253;25;4;
89220;303;6;
16285;261;2;1
41241;735;7;
65256;77;4;3
16284;72;;
65255;34;4;
41247;782;22;31
65258;1883;1480;10
41246;227;2;
65257;229;22;12
16289;263;5;7
41245;173;3;
65259;75;2;
41249;806;20;
41248;792;7;6
16283;311;15;5
53272;148;;1
16282;274;2;1
53273;474;12;
77240;871;163;5
16281;1848;570;20
53270;79;;
77241;584;128;5
16280;853;4;1
53271;1312;306;20
77242;241;24;
28265;150;;3
53276;443;7;
77243;1286;2472;211
77244;431;13;2
28263;158;1;
77245;197;1;
28264;76;;
77246;258;2;2
28269;644;81;2
77247;215;1;3
77248;272;2;2
28267;250;11;1
77249;2516;360;
28268;18;;
89229;227;;2
89228;577;7;1
89227;588;74;4
89226;107;1;
28261;337;2;5
65250;55;6;
89225;62;2;
89224;97;3;
65252;374;30;1
89223;404;35;3
28260;48;;2
65251;821;89;2
89222;133;4;1
16298;192;4;
41232;2502;673;29
65265;153;4;
89210;100;;
16297;199;1;3
41231;748;32;2
65264;158;4;
41230;811;18;1
65267;294;112;61
16295;630;21;
65266;22;;
41236;66;2;2
65269;80;2;2
41235;582;8;1
65268;98;5;
41234;141;5;1
41233;420;14;5
16290;206;3;
41239;644;12;2
41238;1092;119;6
41237;457;1;3
16293;238;4;
16292;1606;609;26
77230;80;1;
16291;3326;630;18
77231;273;35;2
28276;97;1;1
77232;349;52;12
28277;178;;2
77233;199;20;1
28274;137;;
77234;229;35;1
28275;298;2;3
77235;149;3;
77236;203;1;
77237;231;58;
28278;570;25;
77238;1285;392;9
28279;1196;822;33
77239;575;101;1
89219;84;1;4
89218;593;119;9
89217;94;2;
89216;240;10;3
89215;127;4;
28272;88;4;
65261;29;1;1
89214;116;3;
28273;90;;
65260;33;4;1
28270;129;;
65263;71;1;
89212;202;14;1
28271;101;1;
65262;194;7;4
89211;66;;
41221;349;;1
65276;54;2;
16264;254;2;1
41220;1879;204;10
65275;56;1;
89242;431;23;
16263;181;4;1
65278;46;;
65277;50;4;
89240;159;2;
16269;423;3;2
41225;349;9;4
16268;155;;
41224;125;2;
65279;157;1;
16267;60;;
41223;341;;1
41222;211;9;1
41229;789;12;4
41228;184;5;8
28249;291;4;
41226;1490;65;64
77260;545;197;46
16261;251;1;2
77261;557;108;5
16260;207;5;1
77262;273;4;
77263;103;1;1
77264;576;34;4
28243;99;2;2
77265;411;73;
77266;308;24;3
77267;179;;1
28242;50;;1
77268;1867;2134;75
28247;233;2;3
77269;668;140;
28248;220;;1
28245;159;1;1
28246;211;1;
65270;96;;
89249;42;;
89248;38;1;
65272;41;1;
89247;168;;5
28240;259;4;
65271;163;20;
89246;315;6;
65274;72;3;
89245;427;1;2
65273;89;7;1
89244;70;3;
16276;346;6;
65287;322;140;13
89232;178;11;
16275;115;;1
65286;1189;2926;139
65289;56;2;1
89230;209;12;
16273;90;2;7
65288;36;3;1
41214;380;3;
16279;174;;2
41213;65;;
41212;1455;113;6
16277;285;3;
41211;1435;32;5
41218;405;2;1
41217;434;;1
41216;317;1;
41215;66;1;
16272;281;1;2
77250;61;5;
16271;1076;24;6
77251;511;1602;140
16270;312;2;1
77252;166;10;
41219;171;1;
77253;111;1;1
28254;329;3;1
77254;477;37;3
28255;59;;
77255;729;111;190
28252;142;1;2
77256;82;2;
28253;355;31;2
77257;649;964;11
77258;367;1797;114
28259;179;;
77259;555;443;119
28256;235;;1
28257;41;1;
89239;722;57;5
65281;112;6;
89238;434;5;1
65280;182;5;
89237;356;18;2
65283;72;37;
89236;494;24;2
28251;486;8;1
65282;299;470;36
89235;448;17;
65285;81;1;
89234;131;4;1
65284;477;3;
89233;172;2;2
16243;528;4;1
65298;38;4;
89265;288;12;
16242;960;33;24
65297;20;;1
89264;411;4;2
16241;122;2;4
89263;1654;299;4
16240;78;1;
65299;111;;
89262;135;;1
41203;221;1;1
89261;124;23;
16246;185;;2
16245;508;2;5
41201;205;;
16244;1039;209;26
41200;190;;
28229;809;1227;6
41207;577;41;1
41206;450;17;1
77280;434;35;26
28227;1537;743;17
41205;104;;
77281;221;4;
41204;830;25;6
77282;117;35;
77283;341;12;3
77284;1437;8112;164
41209;378;2;1
77285;723;2858;20
41208;51;;
77286;104;2;
28221;90;1;
77287;229;7;1
28222;174;2;
77288;781;6823;218
77289;185;3;1
28220;2317;870;24
28225;281;;
28226;553;9;1
28223;579;23;
65290;96;5;
16249;226;2;21
65292;169;8;
16248;114;3;
65291;76;8;
65294;113;1;1
65293;62;1;
89268;416;11;1
65296;268;9;1
89267;146;7;1
65295;751;1292;
89266;211;11;1
16254;180;5;1
89254;395;35;2
16253;250;3;1
89253;222;1;
16252;99;;
89252;119;2;
16251;131;3;1
89251;254;4;1
16258;265;8;3
89250;97;1;
16256;138;2;1
16255;119;;
77270;339;18;3
28239;418;14;
77271;68;2;3
16250;130;4;2
77272;330;29;1
77273;170;29;1
77274;168;31;
77275;70;;
28232;334;7;2
77276;822;311;110
28233;558;61;7
77277;550;57;12
28230;164;3;
77278;176;1;2
28231;106;;1
77279;672;28;2
28236;1093;69;4
28237;149;;4
28234;237;;
28235;144;;2
89259;99;;
89257;2220;1322;5
89256;237;8;
89255;551;1;1
80809;204;2;2
80804;74;2;
80803;113;6;
80802;300;2;
80801;130;19;
80808;237;3;3
80807;120;3;44
80806;249;1;82
80805;68;;
80811;299;6;28
80810;71;;
53200;475;1;
53203;260;3;
80800;73;1;
53204;262;1;
53201;2752;697;4
53202;235;5;3
53208;270;1;3
53206;102;;19
53209;237;10;
80826;488;46;11
80825;53;;2
80824;116;;1
80823;60;;
80829;42;2;
80828;25;;
80827;542;109;2
53210;729;10;1
53211;793;17;
53214;80;;
80833;73;;
80832;138;;3
53212;181;8;
53213;264;4;1
80830;100;1;1
53218;436;12;4
53219;667;38;2
53216;425;20;1
41297;389;12;2
41296;718;61;2
65201;99;3;4
41295;3044;412;30
65200;112;5;1
65203;12;1;1
65202;171;65;
65205;55;8;56
65204;12;;
65207;39;1;
80815;443;9;2
65206;118;3;
80814;215;1;
65209;87;22;
80813;44;;1
65208;34;3;
80812;70;;4
80819;38;;
53221;217;;
53222;172;1;3
53220;153;3;1
53225;231;1;
80822;68;1;12
53226;361;3;2
80821;117;;1
53223;283;3;5
80820;312;1;1
53224;427;17;7
41290;103;2;1
53229;655;18;3
53228;322;10;
41294;617;12;3
41293;113;;
41292;101;1;2
41291;152;3;
41287;264;;
65210;87;14;
41286;81;;
41285;284;1;1
65212;221;148;1
41284;35;;
65211;128;4;
65214;25;2;
65213;75;8;
41289;179;1;
65216;53;4;
41288;369;7;1
65215;27;;
65218;454;61;42
65217;31;;
65219;64;1;
53232;143;1;
53233;157;4;1
77200;54;;
53230;167;;2
77201;286;23;1
77202;336;27;4
53236;156;;2
77203;558;24;
53237;280;5;1
77204;87;1;
53234;168;3;3
77205;49;;
53235;173;;
77206;62;2;3
77207;77;;1
77208;569;73;86
53238;349;14;2
77209;441;57;
41283;128;;1
41282;245;2;
41281;201;;2
41280;1399;38;7
41276;975;145;4
65221;101;14;
41275;534;44;5
65220;95;3;
41274;106;;2
65223;528;15;1
41273;293;4;1
65222;69;1;
65225;49;1;
41279;310;1;
65224;135;6;
41278;143;5;
41277;80;;
65226;1131;142;13
65229;28;6;
65228;126;2;
80836;104;1;
80835;124;;
80834;236;5;1
53240;227;;
53243;680;59;2
53242;121;;
53247;914;52;2
53248;101;2;
53245;485;4;7
53246;1042;56;6
53249;802;13;3
41271;344;24;1
16221;138;;
65199;42;662;1
16220;317;8;3
65198;615;77;4
89165;98;1;
89164;69;2;
89163;401;9;4
16225;423;24;23
89162;180;1;
16224;387;5;2
89161;163;1;2
16223;1140;170;3
89160;387;22;1
16222;285;2;
28207;90;1;
77180;425;28;3
28208;176;1;1
77181;735;781;9
77182;1070;1263;26
28206;322;8;1
77183;2330;2506;156
04236;146;25;
77184;283;5;
04237;224;83;4
77185;321;6;5
28209;1714;676;11
77186;727;2900;9
77187;261;3;
77188;482;39;2
04233;159;22;10
28200;195;;2
04234;172;13;2
04235;107;6;1
28203;289;16;1
04230;1790;321;7
28201;852;80;2
04231;140;21;1
28202;176;6;1
16229;158;1;
65191;120;3;1
65190;50;;2
16227;122;;2
65193;70;14;
16226;373;41;2
65192;412;228;7
65195;156;130;
65194;60;2;2
89169;475;108;1
65197;87;5;
89168;113;2;
65196;44;1;
89167;501;36;2
16232;950;20;3
89155;324;11;
16231;240;1;1
89154;422;17;1
16230;1320;122;6
89153;329;13;2
89152;343;21;2
16236;1103;54;6
89151;777;29;70
89150;214;12;1
16234;327;2;5
16233;496;4;4
04229;178;11;1
28218;1022;2414;46
28219;263;1;3
28216;100;;1
77171;1946;775;48
28217;107;;
77172;386;22;1
77173;311;29;2
04226;438;3433;5
77174;274;3;1
04227;267;30;2
77175;1021;45;6
04228;47;;1
77176;992;212;2
28210;101;;2
77177;435;74;2
04222;177;59;1
28211;296;7;2
77178;225;17;
77179;299;8;
04224;155;7;
28214;1237;720;3
28215;143;4;1
28212;113;6;
04220;233;137;1
28213;277;85;1
16239;108;1;1
16238;62;;1
16237;147;;1
89159;202;11;
89158;484;12;
89156;178;5;
89188;111;2;1
89187;90;1;2
89186;277;5;
16203;77;2;
89184;87;1;
89183;61;;
89182;128;1;
16200;226;2;1
89181;129;1;
89180;220;4;1
16207;327;9;3
16206;810;157;8
16205;412;2;5
16204;678;7;6
16209;374;4;
16208;213;1;1
89189;281;12;2
16210;375;2;2
89177;70;;
89176;138;5;
89175;85;4;
89173;268;2;2
16213;209;2;
89172;232;4;1
16212;300;1;4
89171;155;;
16211;263;62;3
77190;119;1;1
89170;117;2;
77191;428;32;7
77192;1565;918;26
77193;90;;
77194;143;23;5
77195;225;2;
77196;281;57;
77197;69;2;
77198;107;;
77199;458;80;4
04244;755;232;3
04245;1247;366;8
04240;370;209;
04241;97;23;1
04242;1734;186;10
16218;189;2;1
16217;540;15;3
16216;382;;5
16215;111;2;
89179;230;10;1
89199;193;46;
89198;764;52;5
89197;487;19;2
89196;866;35;
89195;547;43;3
89194;116;;2
89191;56;3;
89190;135;2;2
04218;356;52;2
04219;345;152;2
04214;105;28;
04216;159;5;1
04217;345;91;11
04210;196;56;
04211;91;24;2
04207;69;2;2
04208;505;23;9
04209;2120;2393;29
04203;366;457;3
04204;136;25;2
04205;1091;780;62
04206;307;40;4
04200;283;50;3
04201;126;18;
04202;102;32;2
65353;154;3;
89320;53;;1
65352;123;5;
65355;41;;
65354;50;6;
65357;71;2;
65356;32;1;
65359;9;1;
65358;35;;
77340;272;7;1
77341;222;;2
77342;55;;
77343;154;47;
77344;715;111;1
77345;301;17;1
77347;378;15;4
77348;115;1;
77349;2029;512;11
89329;90;;
89328;166;3;
89327;210;;1
89326;488;31;2
89325;77;4;1
89324;579;12;1
89323;96;2;1
65351;34;;
65350;522;21;1
89321;452;86;1
65364;8;2;
65363;239;;1
65366;364;20;7
65368;19;;
65367;79;;
65369;271;18;2
77330;1997;598;15
77331;192;35;1
77332;113;7;1
77333;1113;1396;10
77335;793;145;2
77336;301;122;3
77337;491;1837;106
89319;231;2;6
77338;246;1;
89318;506;43;7
77339;987;70;1
89316;147;;
89315;78;1;2
89314;127;;
65360;141;8;
89313;287;;1
89312;174;3;
65362;520;310;55
89311;617;34;1
65361;46;1;
89310;99;;
65375;596;161;7
89342;286;27;
65374;118;10;1
89341;255;9;2
65377;94;2;
65376;98;3;1
65379;23;3;
65378;40;1;
77360;144;6;1
77361;190;14;1
77363;447;228;3
28386;541;7;2
77364;94;1;
28387;495;65;4
77365;208;15;3
77366;100;6;
28385;197;5;2
77367;113;2;
77368;187;24;1
77369;271;8;2
28388;489;19;1
28389;187;4;
89349;305;4;
89348;1131;237;1
89347;277;4;
28382;419;28;3
65371;137;9;1
89346;1377;301;2
28383;320;1;1
65370;554;123;1
89345;1449;1002;13
28380;753;64;2
65373;119;4;
89344;919;209;13
65372;287;13;
65386;60;6;1
89331;259;9;
65385;79;2;
65388;420;4769;95
65387;89;5;1
65389;494;50;5
77350;1905;1455;102
77352;696;55;9
28397;180;3;1
77353;258;2;1
28398;727;4;3
77354;518;13;1
28395;222;;1
77355;86;;1
28396;165;;
77356;33;;
77357;316;35;1
77358;393;57;55
77359;810;78;6
89339;109;2;
28390;187;1;1
89338;1089;421;2
65380;65;2;
89337;533;40;4
89336;188;7;2
28393;996;14;1
65382;66;1;
89335;259;6;3
28394;570;48;2
65381;19;1;
89334;362;9;
28391;1046;277;17
65384;97;41;
89333;106;;1
28392;87;6;1
65383;87;3;1
89332;382;2;1
65397;94;4;1
89364;288;13;
16385;544;;
65396;212;63;
89363;75;1;
16384;304;13;1
65399;93;57;2
89362;151;5;
16383;351;7;1
65398;220;5;2
89361;127;2;
89360;194;;3
16389;62;;
16388;382;;
16387;208;1;
77380;122;8;1
77381;239;7;1
16382;360;2;1
77382;1898;341;15
16381;116;1;
77383;324;12;3
16380;194;5;1
77384;458;143;28
77385;727;296;
28364;394;27;1
77386;362;25;
28365;174;4;
77387;210;1;
28362;315;3;1
77388;348;17;
28363;398;18;2
77389;717;968;41
28368;123;;
28369;277;3;2
28366;135;;
28367;173;1;
65391;21;;
65390;200;1;3
89369;280;6;1
28360;396;3;3
65393;116;4;1
89368;507;117;6
65392;201;9;1
89367;357;15;4
65395;593;83;3
65394;184;2;
89365;367;;3
16397;226;3;
89353;224;;
16396;78;1;2
89352;205;7;3
16395;163;3;1
89351;251;7;2
16394;58;1;
89350;170;1;
16399;185;2;1
16398;70;1;
77370;408;17;
16393;952;19;21
77371;1130;110;34
16392;137;1;1
77372;893;1043;6
77373;2956;3145;58
16390;183;6;
77374;655;306;1
28375;152;6;
77376;244;50;14
28373;1495;279;9
77377;777;139;3
28374;224;4;
77378;894;452;5
28379;204;7;1
77379;844;1645;16
28377;891;25;4
28378;292;11;
89359;271;;
28371;472;28;1
28372;268;;
89355;104;;
28370;257;1;
89354;690;33;3
16364;41;;
89386;86;;
16363;317;4;3
89385;87;1;
16362;263;4;
89384;365;4;
16361;191;;2
89383;85;1;
16368;411;15;2
89382;692;128;
16366;991;85;12
89380;489;50;1
16365;60;2;
28348;1442;416;7
28349;147;4;2
16360;207;;1
28342;142;;
28343;223;2;
28341;115;;
28346;34;;
28347;447;37;1
28344;127;3;1
16369;490;16;1
89388;366;12;4
89387;1772;4050;41
16375;217;5;6
89375;64;1;
16374;2784;2069;72
89374;43;;
16373;133;;
89373;300;8;1
16372;81;3;
16379;697;51;1
89371;78;;
16378;322;;
89370;648;159;4
16377;71;;
77390;1561;1586;82
28359;1400;310;45
77391;212;5;
77392;322;7;1
77393;797;403;28
16370;541;19;5
77394;731;96;21
77395;80;;
77396;46;1;
28353;245;2;
77397;817;111;14
28354;213;;
77398;354;17;3
28351;220;1;1
28352;667;3;9
28357;565;8;1
28358;928;35;
28355;180;3;2
89379;93;3;
28350;400;1;1
89378;332;34;
89377;56;2;
89376;118;2;
65300;57;3;
65301;118;3;2
65304;1088;292;1
65303;167;6;4
65306;168;4;6
65305;191;23;
65308;58;3;
65307;212;10;1
65309;21;;
65311;51;1;
65310;130;2;
65313;333;10;3
65315;233;18;4
65314;108;;
65317;47;2;
65316;68;2;
65319;97;2;
65318;122;7;1
77300;255;8;1
77301;162;1;
77302;851;33;1
77303;120;2;
77304;21;;
77305;793;2670;15
77306;187;17;2
77307;1329;3345;246
77308;312;21;1
77309;602;48;6
65320;391;20;2
65322;150;2;
65321;56;1;
65324;101;1;1
65323;52;;
65326;53;4;1
65325;27;;
65328;60;;
65327;126;4;
65329;222;5;
65331;1471;33;
65330;106;2;
65333;65;1;
65332;70;2;
65335;237;5;
65334;114;8;1
65337;54;2;
65336;17;2;
65339;159;9;1
65338;129;3;
77320;2039;219;3
77321;303;15;
77322;1013;300;9
77323;409;146;1
77325;191;11;3
89309;1347;508;6
77326;1505;649;1
89308;113;;2
77327;1960;1767;74
89307;371;23;1
77328;260;7;
89306;211;9;1
77329;255;45;
89304;351;11;
89303;222;;
89302;145;;
89300;77;1;
65342;39;8;
65341;49;3;
65344;1031;93;10
65343;116;2;1
65346;69;7;
65345;39;5;
65348;36;1;1
65347;49;1;2
65349;14;1;
77310;147;;2
77311;577;29;1
77312;1372;150;6
77313;116;1;
77314;122;;
77315;1304;255;15
77316;3433;926;85
77317;1449;568;70
77318;528;82;2
77319;65;2;
65340;831;38;
16342;155;;1
89287;1458;709;5
16341;1122;569;10
89286;466;9;11
16340;528;38;6
89285;149;5;
89284;146;3;
16346;171;1;3
89283;376;16;1
16345;125;3;
89282;351;9;2
89281;194;1;
16343;151;3;
89280;202;50;1
28329;96;;1
28326;191;;1
28327;122;;
28321;400;18;1
28324;387;1;9
28325;426;6;2
28322;257;2;1
28323;156;;
16349;251;;13
16348;571;5;6
16347;310;7;3
89289;157;22;1
89288;115;;
16353;404;11;2
89276;548;18;1
16352;168;1;
89274;634;28;
16350;523;29;13
89273;297;3;12
16357;95;1;2
89272;146;15;1
16356;36;;1
89271;90;;
16355;605;4;5
89270;79;;
16354;80;;
28339;153;;
77290;315;9;2
77291;231;139;3
28337;1142;68;2
77292;367;114;
77293;527;14;12
77294;1917;1176;9
77295;552;11;
77296;1142;1479;67
77297;168;5;2
28331;660;3;8
77298;221;2;1
28332;406;7;2
28330;708;10;1
28335;467;;2
28336;58;;
28333;70;;
28334;1144;18;3
16359;499;6;3
16358;3332;273;11
89279;450;39;
89278;253;6;5
89277;227;17;
16320;437;11;1
16323;280;6;1
16321;36;;
28306;101;;1
28304;200;4;1
28305;162;;
28308;109;;
28309;492;12;2
28302;511;31;
28303;57;;
28300;74;2;
28301;167;;
16326;81;;
16325;132;1;
16329;453;20;3
16331;68;;
89298;350;13;2
16330;395;7;1
89297;74;6;
89296;72;7;1
89295;558;9;5
16335;78;;
16334;93;;1
89292;141;1;1
89291;154;25;
28317;234;2;3
89290;35;;
28315;24;;
28316;98;1;1
28319;183;3;1
28310;172;2;2
28313;84;2;
28314;103;;2
28312;65;2;1
16339;471;1;7
16338;143;6;2
16337;544;8;1
16336;206;1;3
89299;47;3;1
16302;120;5;
16301;130;;2
16300;694;18;4
16306;277;;3
16304;513;9;2
16303;188;10;2
16308;581;28;54
16307;172;;4
16312;402;4;4
16310;146;2;
16317;281;2;2
16316;200;8;2
16315;76;;
16318;192;;4
65474;66;1;1
89441;880;102;1
65473;257;31;10
89440;254;1;6
65476;32;;
65475;29;4;
65478;41;9;
65477;38;;
65479;166;6;
77460;144;9;
77461;144;;
77462;182;150;32
77463;1512;147;12
77464;2121;2147;22
77465;319;5;1
77466;181;4;1
77467;109;5;15
77468;769;2850;315
77469;472;53;3
89449;827;22;4
89447;103;6;
89446;275;24;3
65470;70;6;1
89445;40;1;
65472;51;2;
89443;881;52;5
65471;166;421;26
89442;136;;2
89430;152;16;
77450;1121;232;4
77451;249;10;2
77452;31;1;
77453;444;21;1
77454;178;;
77455;757;128;14
77456;363;1;
77457;447;85;1
77458;1741;810;13
77459;603;85;1
89439;668;44;3
89438;779;25;4
89437;138;1;1
89436;474;5;1
65481;101;964;8
89434;155;5;1
89433;203;1;4
89432;333;;2
65482;211;5;2
89431;62;;
89463;121;5;
89462;199;6;9
89461;594;172;2
89460;1301;270;19
77480;304;36;3
77481;67;5;1
77482;1114;434;31
77483;731;105;2
77484;100;6;
77485;442;3;5
77486;326;17;
77487;1080;773;71
77489;92;2;
89469;550;6;2
89468;243;19;1
89467;376;4;1
89466;163;;
89465;190;1;7
89464;2271;930;16
89452;225;3;1
89451;150;;1
89450;324;2;1
77470;1929;1587;160
77471;182;4;1
77472;220;3;3
77473;221;2;3
77474;229;50;9
77475;1681;404;27
77476;104;1;
77477;402;21;1
77478;408;48;2
77479;857;1314;104
89459;154;5;
89458;89;2;
89456;332;19;
89453;447;14;
89485;182;4;
89483;276;1;
89482;87;3;
89481;93;2;
89480;754;11;4
89486;112;;2
89474;146;3;1
89472;349;14;3
89471;219;1;
89470;113;2;1
77490;304;14;2
77492;367;15;51
77493;911;313;3
77494;1025;74;1
77495;2562;361;42
77496;87;1;
77498;106;10;1
89479;213;12;1
89478;474;46;
89477;60;;2
89475;119;;6
65401;259;5;
65400;184;10;1
65403;49;;
65402;19;;
65405;60;;1
65404;90;3;1
65407;74;5;
65406;124;;
65409;144;;
65408;373;150;28
65410;249;14;
65412;89;3;
65411;49;18;44
65414;47;;
65413;186;114;30
65416;59;2;1
65415;121;6;3
65418;129;2;2
65417;2211;514;7
65419;42;2;
77400;765;28;13
77401;309;13;6
77402;153;1;
77403;333;10;
77404;718;60;
77405;863;55;4
77406;420;2;
77407;1206;1381;59
