Code_commune;surf_moins_30;surf_30_40;surf_40_60;surf_60_80;surf_80_100;surf_100_120;surf_plus_120;surf_hors_res_principale;surf_hors_log_ordinaire
02371;1;9;89;233;274;79;65;58;
26341;2;4;16;38;102;80;56;31;
26340;6;7;19;25;32;25;32;183;
27670;2;1;15;61;110;97;89;39;
01045;1;;;7;18;30;46;17;
02376;2;1;7;6;19;14;21;14;
26343;1;;4;6;7;13;20;21;
01044;2;4;19;48;56;55;81;79;
25011;5;;9;27;102;81;80;15;
01043;9;22;145;228;447;399;651;146;
02374;2;2;52;116;123;42;33;21;
25014;1;3;12;33;124;97;108;30;
26345;11;23;58;97;196;222;280;211;
27673;1;;4;5;20;18;25;25;
27674;5;8;14;17;17;15;46;59;
13038;59;54;187;307;412;329;373;363;
14369;4;5;6;10;31;36;34;10;
2A336;4;5;22;26;44;27;44;60;
37005;1;5;13;34;65;63;43;60;
38336;2;5;42;77;214;218;241;53;
13039;30;115;256;667;947;382;174;168;
37006;2;20;60;167;313;230;333;109;
38337;26;91;407;787;707;375;338;328;
13036;19;81;184;301;482;378;479;226;
14367;2;6;33;56;61;27;17;39;
37007;1;2;2;13;21;18;20;20;
38338;1;;9;35;86;81;70;33;
13037;42;152;460;668;1119;670;479;260;
38339;5;4;35;76;209;236;276;72;
2A330;7;14;39;53;36;36;42;191;
13041;261;245;734;1095;924;327;212;231;
13042;58;114;308;377;474;522;862;305;
2A351;2;6;17;34;34;37;59;138;
14370;8;30;171;277;357;221;206;178;
13040;41;154;511;749;963;807;964;535;
14371;17;105;297;535;694;505;542;945;
38320;3;10;42;95;223;179;179;114;
13045;20;93;254;363;674;364;391;252;
13046;81;67;236;337;388;314;372;129;
14377;2;6;18;35;79;52;58;93;
13043;68;145;507;909;1442;683;352;183;
38323;1;2;13;44;113;106;157;65;
13044;30;109;260;403;493;377;512;212;
14375;1;2;4;14;23;13;9;6;
38324;2;1;8;22;78;79;103;48;
01038;1;2;19;38;76;91;90;22;
02369;1;4;11;27;28;22;15;30;
26358;4;5;26;48;125;147;259;69;
01037;1;2;12;13;33;31;30;64;
02368;2;2;20;51;49;53;47;46;
26357;17;37;95;176;277;153;151;227;
01036;2;7;39;99;150;120;185;360;
27689;1;2;2;10;41;40;46;22;
01030;9;14;42;76;111;54;62;75;
02361;14;102;354;559;630;282;180;428;
27682;1;6;17;22;81;55;78;47;
02360;5;18;78;178;428;219;222;91;
27683;2;3;18;18;23;20;20;21;
25021;1;27;33;102;225;140;185;114;
25020;12;19;31;104;126;82;56;44;
27681;168;393;948;1068;706;399;438;699;
01034;133;261;721;1011;924;542;575;728;
01033;35;151;551;961;967;599;601;667;
25022;1;2;22;73;188;138;186;50;
01032;10;12;112;239;352;233;255;79;
25025;2;2;6;33;73;65;90;83;
27684;4;7;30;57;83;82;75;25;
2A349;9;13;34;65;59;51;116;245;
01031;89;113;340;435;342;190;165;158;
02362;1;2;8;16;22;28;26;15;
25024;1;5;18;51;64;104;128;58;
26355;1;;6;24;44;81;74;16;
27685;1;3;34;71;97;48;52;119;
13049;6;30;69;114;232;173;202;107;
38325;1;4;14;24;41;54;73;56;
2A348;12;16;68;70;119;59;77;754;
38326;1;1;9;49;34;34;37;14;
13047;128;406;1142;2091;2122;844;458;552;
2A345;3;5;16;44;47;75;43;110;
13048;26;74;198;306;397;362;491;357;
14379;1;4;6;17;44;30;37;20;
38328;1;2;17;36;45;82;170;45;
13012;9;11;15;29;28;31;91;34;
38310;2;5;14;52;124;111;136;26;
13013;8;17;64;96;139;160;223;67;
14344;1;3;7;16;27;38;70;18;
13010;25;122;224;335;430;363;440;309;
14341;122;74;291;491;589;261;162;91;
13011;5;1;14;19;26;30;55;138;
14342;24;112;274;424;408;220;231;421;
38313;1;2;6;8;30;29;55;23;
26325;15;57;264;493;852;547;309;295;
26324;21;81;420;735;1082;724;751;623;
01069;1;8;44;96;181;164;147;30;
27655;2;2;17;45;96;70;76;43;
01068;2;2;26;66;59;69;109;124;
26326;1;9;18;58;129;147;252;171;
27656;2;5;33;102;167;117;106;57;
01063;1;1;5;24;64;53;69;16;
01061;3;1;6;30;126;122;175;56;
02391;1;4;6;16;22;24;21;45;
02397;7;10;90;107;156;86;77;54;
26320;8;16;56;77;104;66;40;101;
01065;1;2;31;78;203;195;252;33;
01064;2;8;38;76;155;109;81;78;
02395;1;;;10;17;13;18;13;
26322;1;2;7;48;72;37;42;65;
13016;39;78;243;364;612;547;545;280;
14347;2;7;26;75;121;83;97;73;
38314;29;117;414;802;847;438;395;377;
13017;6;16;48;74;202;161;155;142;
38315;21;81;256;355;408;252;221;275;
13014;53;94;463;591;570;233;155;170;
2A312;1;13;30;33;40;46;27;146;
38316;47;164;511;764;583;232;146;313;
13015;90;148;287;319;541;429;588;166;
14346;1;2;11;25;63;59;90;53;
38317;43;76;355;856;384;92;42;198;
2A310;2;2;12;7;7;4;10;27;
38318;29;84;374;648;550;280;232;255;
38319;23;11;60;108;104;59;39;123;
13018;18;77;184;392;597;327;267;208;
14349;5;12;22;103;203;167;195;43;
13019;41;130;346;461;829;700;1414;270;
13020;11;43;102;149;229;183;177;97;
13023;45;77;210;314;368;378;655;320;
14354;21;58;119;171;196;177;181;529;
13024;19;38;90;238;350;204;173;143;
14355;1;9;16;35;127;118;153;50;
13021;113;203;437;390;384;440;794;1530;
14352;3;10;34;89;123;66;68;121;
38301;2;1;9;11;18;17;16;22;
13022;218;296;693;795;512;341;655;2617;
14353;1;1;7;15;46;45;45;6;
26336;5;4;18;34;66;55;74;120;
25004;2;3;21;70;117;102;133;48;
27669;1;5;3;23;47;37;34;17;
01058;2;;17;33;95;88;107;71;
02389;4;9;19;54;88;48;65;70;
26338;10;15;60;76;224;177;298;134;
27666;2;;10;24;62;54;62;21;
26337;4;21;44;152;257;154;151;89;
26339;3;6;41;84;142;137;205;99;
01052;3;1;5;4;35;33;54;12;
02383;8;13;46;115;150;143;147;35;
27660;1;2;7;27;33;25;24;74;
01051;2;2;4;10;14;7;6;44;
02382;6;;46;97;189;120;121;26;
27661;2;4;16;15;46;29;65;11;
01050;1;3;4;8;36;36;51;21;
02381;132;146;585;1229;1216;477;283;783;
26330;6;24;48;122;243;220;272;134;
01056;1;4;18;15;31;32;48;77;
02387;5;3;15;69;118;100;130;12;
26332;5;24;69;184;253;179;139;172;
27664;1;2;8;31;58;50;68;99;
02386;2;3;11;25;25;20;14;27;
27665;5;7;12;59;108;75;66;40;
25003;3;1;8;16;49;23;43;42;
27662;1;2;12;21;34;29;44;81;
01053;679;602;1633;2312;1713;674;527;1293;
26333;35;107;376;544;451;180;165;393;
13027;90;144;457;624;723;395;406;278;
38303;1;;6;22;57;71;45;16;
13028;313;716;1486;2299;1100;562;475;2398;
2A326;3;13;25;23;14;;;140;
13025;10;57;89;166;142;150;355;96;
2A323;6;7;20;23;52;36;34;39;
13026;48;152;663;993;590;240;141;105;
14357;4;6;33;67;107;64;96;124;
2A324;2;22;39;40;51;30;23;156;
13029;2;28;49;84;107;94;232;71;
38309;29;15;92;163;234;262;128;58;
86174;14;81;134;416;892;590;410;226;
74189;65;38;104;128;140;105;169;594;
74188;27;19;59;98;73;44;80;691;
74186;7;5;24;25;50;55;105;21;
74185;38;28;72;131;188;174;307;239;
74184;4;5;38;62;73;86;123;78;
74183;23;40;100;181;219;217;276;675;
74180;8;19;52;106;152;146;366;341;
86177;59;49;216;488;613;426;559;248;
86178;4;6;20;122;325;290;246;56;
86175;1;5;17;30;45;24;29;77;
86162;1;1;3;5;15;12;15;24;
86163;8;11;44;113;332;377;505;129;
86160;18;26;82;209;245;151;226;185;
86161;4;11;26;102;91;93;120;192;
74198;2;7;15;38;76;112;121;51;
74197;3;60;165;81;103;111;166;134;
74196;2;7;15;29;39;39;46;107;
74195;5;4;17;21;40;27;49;30;
74194;2;7;23;52;72;89;97;24;
74193;5;7;49;66;92;68;135;110;
74192;3;2;5;44;122;99;117;82;
74191;71;109;240;252;239;205;199;8616;
74190;30;25;52;59;56;37;69;2173;
86164;2;4;7;49;90;62;68;50;
86165;55;160;324;605;829;486;459;825;
86195;3;3;14;56;71;49;47;58;
86193;3;14;35;127;161;95;106;153;
86194;3924;2317;4219;4275;2592;1210;1154;2555;
86191;1;1;;13;32;33;39;43;
86190;3;9;21;55;101;64;96;261;
86197;1;2;8;30;52;50;49;44;
86198;1;1;3;26;59;79;101;21;
86184;1;3;8;37;115;106;113;51;
86183;2;5;45;130;251;141;135;138;
86180;4;9;30;102;344;282;409;70;
49194;15;18;95;246;625;537;595;206;
49193;4;50;127;227;545;405;275;102;
49192;8;11;69;167;418;308;302;61;
86189;1;;14;24;52;20;51;100;
86186;2;4;20;57;151;83;98;53;
49183;52;52;90;236;565;472;459;195;
49182;1;8;19;45;90;82;99;46;
49180;45;121;242;646;912;542;488;360;
37195;199;256;517;519;351;174;116;231;
37196;20;34;119;206;223;122;125;374;
37197;1;3;14;49;60;56;48;89;
37198;2;3;11;27;33;21;49;47;
37193;4;11;27;74;135;105;177;166;
37194;3;13;42;82;202;151;162;93;
49170;1;4;16;78;91;75;91;68;
49178;1;3;16;48;97;81;120;69;
49176;48;83;166;369;599;396;403;160;
49174;1;11;32;104;159;94;129;107;
37184;1;3;11;44;38;24;41;99;
37185;6;13;62;166;185;126;189;133;
37186;2;1;14;77;149;96;97;36;
37187;4;4;21;35;43;32;25;44;
37188;1;4;28;83;122;69;70;71;
37189;13;22;45;111;136;63;83;226;
37180;1;7;32;50;71;53;70;83;
37183;5;15;51;154;214;122;102;73;
25195;10;9;32;70;145;131;130;40;
25197;2;10;31;56;85;65;49;22;
49160;7;19;91;207;363;213;241;220;
25196;6;7;65;123;179;138;141;62;
25198;2;1;11;25;64;61;88;18;
49167;18;25;78;182;358;409;808;149;
25193;6;14;69;144;220;206;192;120;
49163;11;14;75;166;315;258;254;158;
37174;4;5;43;91;120;64;65;62;
37175;3;6;31;63;134;105;164;73;
37176;2;7;9;76;155;107;115;42;
37177;2;5;21;68;101;70;64;116;
37179;2;16;32;147;316;237;276;68;
37170;3;9;33;104;132;86;117;82;
37171;2;5;32;73;138;106;142;124;
37172;6;19;122;237;526;399;398;83;
49155;5;9;21;53;115;137;215;83;
63452;1;1;4;4;8;10;7;14;
74109;5;9;26;38;100;75;127;21;
63453;8;28;78;160;385;296;274;163;
74108;4;22;48;89;74;77;95;262;
63454;4;9;25;60;71;63;38;123;
63455;3;14;76;167;391;416;444;131;
63456;1;;10;10;17;42;57;25;
74105;58;199;513;577;535;402;388;581;
62126;154;132;395;829;1315;598;496;455;
63457;23;43;182;354;698;501;445;405;
74104;52;75;201;347;344;287;338;614;
74103;32;37;75;139;165;189;261;156;
62128;9;14;102;431;685;347;202;105;
74102;12;15;28;72;91;135;222;128;
74101;19;2;20;32;41;70;92;40;
74100;2;6;13;38;90;80;94;89;
50142;5;5;44;81;136;86;110;369;
50144;1;3;28;60;60;43;38;148;
50143;3;4;18;53;97;91;111;254;
51474;4;17;86;276;484;357;220;120;
50146;1;1;10;31;26;18;19;45;
50145;1;2;8;43;61;46;73;39;
50147;150;275;734;1205;851;439;470;796;
50149;3;5;8;63;144;112;105;34;
63461;3;1;4;18;44;39;50;29;
63462;1;3;15;18;29;15;26;113;
62132;9;26;123;363;693;380;236;119;
63463;1;8;21;70;79;45;33;144;
62133;71;83;471;1068;989;401;220;393;
63464;1;1;8;17;51;35;45;43;
74119;173;360;1073;1403;725;357;390;2606;
63465;1;1;12;36;60;40;41;199;
74118;60;77;233;270;193;146;167;280;
62135;2;1;5;25;39;31;26;6;
63466;3;;8;18;18;21;26;44;
74117;1;1;13;27;62;82;105;17;
74116;10;9;42;101;131;179;316;75;
62138;1;3;32;50;105;79;46;43;
63469;5;9;25;63;89;68;86;202;
74114;2;10;27;35;44;41;57;183;
62139;15;51;159;497;788;315;203;166;
74112;94;176;544;914;698;502;583;286;
50151;9;14;140;228;232;176;167;366;
50152;5;4;13;19;21;22;21;57;
50155;1;1;4;21;41;23;25;22;
51485;1;;3;3;35;35;43;8;
51487;1;;4;14;27;25;58;18;
50159;1;1;12;38;108;64;52;49;
50158;2;5;21;35;27;24;18;62;
63471;7;10;60;108;142;72;65;164;
63472;2;3;14;35;74;67;97;58;
02518;1;1;7;24;38;20;31;35;
62142;1;1;1;4;20;17;14;17;
63473;2;4;13;18;41;47;47;31;
62144;1;2;5;19;52;61;39;9;
74129;1;5;5;15;33;24;15;27;
74128;11;39;93;164;244;303;498;212;
74127;3;16;43;100;163;128;131;126;
02512;2;;5;29;25;19;33;35;
62148;10;22;51;59;85;89;62;28;
62149;2;;5;4;32;30;22;9;
74124;2;6;54;71;94;129;261;111;
74123;58;126;517;1042;783;530;452;676;
02516;1;;2;6;10;1;9;8;
74122;1;4;19;31;48;64;91;69;
74121;5;15;60;88;88;91;115;184;
02514;3;6;14;45;107;56;52;50;
50162;1;6;18;60;176;197;219;90;
51493;1;2;;3;7;6;24;4;
50161;1;8;11;38;66;44;54;35;
51492;3;9;37;123;247;131;125;111;
50165;29;56;243;407;378;242;292;841;
50168;6;27;138;294;360;219;224;189;
86117;1;4;10;40;71;57;44;55;
50167;2;10;26;55;97;76;105;273;
86118;2;1;9;43;42;36;36;87;
86115;120;183;304;598;964;567;640;356;
86116;3;4;8;35;87;93;108;60;
86113;2;22;51;165;435;300;246;114;
86111;3;16;43;127;303;145;125;88;
86112;31;3;29;130;190;97;113;237;
63470;21;49;132;314;470;479;435;309;
02508;1;;7;8;20;8;22;8;
62152;1;;1;7;35;22;24;2;
62153;2;7;28;53;75;53;42;41;
62154;1;;9;28;86;79;60;50;
62156;1;4;12;24;45;49;91;35;
74139;21;11;24;69;104;80;112;156;
62158;1;2;28;60;70;38;51;58;
74138;8;15;52;104;114;132;188;72;
02501;1;;2;3;11;7;10;11;
74137;18;43;156;230;282;289;387;143;
02500;2;2;19;58;102;73;72;54;
74136;42;91;171;196;168;116;155;4561;
74135;9;13;23;46;54;48;52;163;
74134;32;41;93;133;96;88;111;3432;
74133;709;263;456;484;287;83;107;614;
02503;3;6;27;98;106;61;38;51;
74131;2;28;104;226;208;132;160;145;
02502;4;14;93;128;185;76;89;90;
50178;2;6;52;93;161;153;137;481;
86107;1;2;11;55;61;46;52;128;
86104;1;4;18;22;54;51;87;134;
86103;10;70;47;176;260;142;136;145;
86100;30;33;40;176;473;411;431;94;
62162;1;2;13;45;78;55;41;25;
62163;1;2;3;13;29;26;32;18;
62164;1;7;19;60;113;120;158;57;
62167;1;1;3;11;18;21;33;13;
62169;1;;1;14;30;23;25;22;
74147;2;13;51;62;111;103;118;223;
74146;12;8;42;72;112;142;162;68;
74145;1;6;9;28;50;58;110;34;
74144;1;4;19;32;59;86;115;55;
74143;53;98;222;264;220;184;184;3072;
74142;2;3;39;57;100;73;105;51;
50184;46;32;61;202;223;151;90;332;
74140;82;37;47;89;123;113;144;598;
50183;1;1;10;40;44;28;34;71;
50185;1;10;24;56;108;102;115;76;
50188;2;14;32;81;139;102;87;105;
86139;5;24;74;241;379;210;219;214;
86137;71;150;327;654;996;554;510;809;
86136;1;2;4;30;58;44;50;85;
86133;12;19;58;193;406;294;415;116;
62160;673;658;1695;2269;1553;595;375;1301;
86131;2;3;19;59;109;80;109;116;
62161;5;1;17;33;90;76;65;23;
86132;1;3;15;33;35;25;39;116;
62173;23;31;168;419;734;352;290;123;
62174;3;7;32;80;171;114;124;69;
62176;1;;8;30;81;65;73;43;
62177;12;19;34;75;94;69;50;229;
62178;137;212;796;1212;956;302;210;429;
74159;14;35;140;331;300;248;226;484;
74158;4;10;53;71;112;98;127;64;
74157;1;8;32;80;132;170;260;96;
74156;3;5;15;18;75;74;88;38;
74155;1;11;45;60;83;83;69;157;
50190;3;2;5;13;14;19;30;42;
74154;14;37;123;241;228;190;251;508;
74153;7;16;55;84;120;158;253;218;
74152;7;14;48;87;66;95;195;50;
50195;7;9;5;26;25;21;18;75;
74151;3;4;9;32;49;53;50;26;
50194;1;2;6;16;42;29;55;60;
74150;3;12;26;86;117;145;236;122;
50197;5;40;114;190;275;172;179;347;
50196;2;11;17;37;57;43;74;203;
50199;1;8;31;49;62;44;53;160;
50198;2;2;19;29;53;53;58;90;
86128;13;73;72;195;326;230;210;185;
86124;1;4;16;53;123;119;154;43;
62170;3;1;52;157;301;189;238;73;
86123;2;7;44;183;366;328;338;176;
86120;2;13;43;87;172;118;148;294;
86121;3;6;52;103;176;128;141;121;
86152;1;4;14;45;75;55;103;113;
62186;9;96;241;652;585;276;147;206;
86150;1;1;2;14;33;21;46;34;
62188;6;25;131;305;390;215;137;156;
74169;14;76;255;514;530;368;294;211;
74167;1;13;43;73;154;158;133;109;
74166;8;21;63;132;146;177;187;104;
74165;1;3;8;25;74;67;85;35;
74164;31;99;400;614;615;437;516;358;
74163;10;44;58;134;192;204;239;117;
74162;4;7;36;72;88;81;133;62;
74161;4;12;39;76;181;212;263;96;
74160;9;21;36;75;79;73;121;1983;
86157;123;71;157;306;443;406;665;135;
86158;15;58;152;403;763;567;649;196;
62181;3;12;32;125;192;117;103;83;
62182;1;;3;17;28;20;28;31;
86153;1;4;21;59;128;80;82;94;
62183;1;6;24;75;109;48;44;40;
86140;9;71;70;202;316;204;208;228;
62196;2;6;13;31;81;63;61;51;
62197;1;9;60;148;228;131;125;86;
62198;2;3;3;7;48;37;37;14;
74179;1;3;14;30;86;64;115;37;
74177;7;12;34;41;80;83;148;39;
74176;15;25;121;122;129;112;311;408;
74175;5;9;33;51;32;12;15;193;
74174;2;5;16;48;54;49;64;232;
74173;85;143;254;374;281;145;205;7605;
74172;6;20;46;95;120;129;186;200;
74171;1;11;38;79;107;147;240;114;
86148;1;3;9;39;82;63;102;40;
86149;1;3;18;33;43;39;44;57;
62190;2;7;15;68;155;136;139;53;
86145;1;1;6;54;129;106;125;55;
62193;675;988;2103;3694;3085;1278;682;1787;
62194;8;54;296;872;607;241;175;274;
86143;1;3;7;10;29;21;16;84;
13111;10;16;43;74;65;67;124;123;
13112;45;109;355;477;924;786;785;274;
38410;5;4;17;40;145;165;185;63;
13110;47;176;285;368;424;287;261;198;
38412;29;68;196;431;562;339;303;273;
01125;1;3;12;34;73;75;75;97;
02456;2;5;12;25;32;29;34;28;
01124;2;1;20;27;82;95;92;71;
01129;3;;2;5;25;41;47;11;
01127;1;2;11;16;54;69;74;59;
02453;1;3;14;24;52;32;49;31;
01121;1;;1;7;10;12;17;16;
13115;6;9;29;93;245;187;186;73;
13116;9;5;25;37;111;73;78;31;
13113;80;162;399;523;1017;721;729;302;
38415;3;4;19;41;120;140;248;43;
13114;48;47;102;164;322;457;1088;350;
14445;3;;2;1;10;6;20;10;
38416;76;229;809;1176;863;454;360;666;
13119;89;86;276;609;728;548;461;351;
38417;1;2;7;24;45;38;70;21;
38418;1;4;18;18;18;22;18;39;
13117;97;189;791;1569;1707;587;264;542;
13118;8;35;105;196;420;410;298;104;
14453;1;3;8;14;29;36;50;26;
14454;3;9;39;91;174;165;140;61;
38400;50;29;116;217;314;276;382;97;
14452;1;4;7;48;65;48;72;52;
38401;1;10;27;90;174;154;171;42;
01115;2;8;52;71;144;132;140;65;
01114;2;4;22;22;49;61;69;36;
25103;1;1;7;20;60;71;90;14;
02443;1;2;7;7;18;22;26;12;
01118;3;13;44;73;116;109;115;228;
25107;1;1;;9;13;19;42;18;
02447;1;2;7;6;17;8;15;18;
38403;2;1;13;30;23;31;40;87;
38404;2;;4;6;18;23;55;8;
14456;3;8;89;212;358;271;288;66;
38405;3;2;31;57;134;141;109;64;
38407;2;9;19;49;62;99;180;48;
38408;3;9;40;112;270;238;336;48;
38409;5;4;26;63;193;141;134;76;
76709;21;169;430;720;579;230;143;201;
01148;7;22;108;126;231;156;145;205;
01147;2;1;8;26;55;47;61;51;
02478;1;1;6;9;36;14;41;4;
02477;1;2;32;86;119;75;94;20;
01149;1;10;42;52;102;91;157;37;
02471;1;;;13;12;16;14;13;
02470;1;2;13;42;55;35;39;28;
01143;106;206;682;846;685;573;1175;1621;
01142;18;28;136;373;602;358;286;89;
76710;1;;3;6;9;14;14;6;
01141;1;;6;18;49;48;55;36;
02472;1;1;8;25;40;43;54;32;
76711;70;173;486;687;537;193;102;2036;
51413;3;3;16;24;135;85;96;23;
14425;1;1;7;8;17;9;23;27;
51415;2;9;10;12;57;15;3;9;
76714;1;3;5;28;80;72;108;23;
76716;1;6;24;70;200;136;121;17;
51416;1;4;30;58;64;45;55;76;
76717;1;3;16;51;81;73;66;18;
76718;6;16;30;64;160;122;186;52;
14427;1;5;21;27;30;28;21;56;
76719;7;22;50;92;109;43;77;90;
13100;20;80;230;361;481;278;362;808;
14431;51;126;449;917;1175;674;553;656;
13101;15;51;169;234;291;301;259;119;
14430;1;3;3;6;8;14;27;32;
63401;6;7;12;20;23;19;23;140;
02468;7;23;109;268;271;143;140;210;
01135;10;21;97;116;106;137;370;103;
02466;1;;3;12;9;12;17;9;
63404;2;3;17;31;69;59;61;40;
01134;3;9;25;76;235;189;174;49;
63407;1;4;12;18;39;18;31;84;
01139;1;5;9;34;58;49;48;67;
01138;53;59;213;289;357;183;189;228;
02469;1;3;14;33;59;51;45;49;
02460;1;1;3;19;43;12;14;13;
01133;2;2;7;14;59;37;53;45;
02463;2;;1;5;11;4;9;16;
51422;1;15;6;11;25;40;92;29;
01130;4;5;23;80;227;274;248;72;
76700;4;13;72;138;200;99;89;80;
13104;351;346;503;609;763;604;517;1554;
13105;36;116;277;691;957;520;338;275;
51423;3;32;55;164;265;147;119;141;
76702;1;12;16;34;97;75;100;22;
13102;59;111;288;731;843;368;232;188;
76703;1;1;2;20;30;22;17;22;
13103;290;469;1552;2485;1595;756;651;932;
51425;1;2;7;21;56;38;47;51;
13108;172;139;366;530;561;309;254;455;
51428;1;;3;12;53;55;45;15;
76705;6;16;94;278;248;180;146;30;
13109;37;59;98;130;182;128;367;148;
76706;1;2;16;33;73;50;73;13;
13106;20;89;256;652;423;207;88;104;
14437;237;342;1004;1438;1091;497;273;447;
13107;50;80;197;458;617;482;558;165;
63410;1;1;4;22;18;13;13;47;
63411;1;6;20;44;46;41;50;59;
63412;4;6;23;46;53;52;58;226;
02413;1;;3;12;35;20;35;5;
63413;5;8;13;60;81;70;91;54;
02412;1;;2;2;8;12;11;10;
63414;1;4;7;28;59;74;55;73;
63415;3;6;42;101;175;124;125;159;
63417;8;12;67;115;261;298;328;112;
02416;3;5;22;27;45;32;58;30;
63419;8;4;18;51;66;57;63;179;
14408;2;10;46;125;302;164;116;24;
14409;28;80;153;228;211;161;239;1788;
51431;6;4;26;75;185;121;125;52;
50101;3;2;5;11;27;30;27;28;
51434;1;;8;30;66;78;119;23;
76735;11;15;53;66;54;50;49;560;
14400;2;;2;1;15;23;27;14;
50106;1;;8;19;19;27;32;17;
76736;3;6;7;24;41;24;23;369;
76737;1;;6;15;70;48;86;20;
14406;1;;7;28;81;118;179;34;
50108;1;2;7;31;53;39;51;46;
76738;2;1;7;18;69;99;96;16;
14407;3;11;50;86;141;166;489;88;
50109;4;19;89;181;251;139;146;193;
02408;241;307;847;1463;1072;407;350;668;
14410;6;9;19;87;151;112;79;41;
63421;1;;13;25;21;13;18;133;
63422;4;4;15;34;63;54;51;5;
63423;2;4;18;40;68;59;75;141;
63425;3;1;16;49;181;181;169;93;
02400;1;1;9;9;20;10;10;11;
63426;8;17;47;62;99;68;58;237;
02406;1;3;3;6;15;8;19;14;
02405;3;2;5;27;52;58;69;59;
02403;2;2;15;20;33;19;25;33;
14419;2;;5;17;39;16;36;26;
50111;4;2;24;89;140;83;98;111;
51442;2;;1;10;20;16;18;33;
50110;4;6;32;79;102;77;106;103;
76720;2;8;52;71;109;69;173;327;
76721;1;1;4;18;45;24;42;13;
50112;1;4;12;30;68;41;49;53;
51443;1;;2;3;12;16;15;11;
50115;1;2;5;23;28;36;58;39;
76723;1;;7;12;47;46;48;16;
76724;1;;5;9;12;13;12;13;
14411;1;2;10;22;18;24;33;21;
51448;7;15;20;26;48;47;92;69;
76727;1;8;20;73;144;81;113;60;
76728;1;4;6;26;126;142;127;26;
01109;5;26;141;161;185;159;227;140;
63430;162;141;292;543;554;288;261;666;
62100;11;12;80;193;308;181;116;163;
63431;1;1;4;9;20;17;20;44;
63434;3;6;27;60;72;52;44;189;
01104;3;5;20;32;47;48;43;187;
62104;2;1;2;8;28;36;74;13;
63435;2;1;11;23;21;24;14;53;
01103;9;21;81;182;153;161;257;111;
62105;1;2;6;15;48;46;70;28;
63437;1;3;12;11;14;6;16;74;
01101;1;;1;7;17;17;26;26;
62107;1;1;13;27;27;30;47;8;
01108;3;14;39;111;133;98;131;178;
02439;7;6;29;66;115;95;124;69;
62108;194;270;664;731;597;224;143;2181;
01107;1;1;7;14;13;12;15;42;
01105;3;6;37;61;180;153;262;52;
76750;2;12;61;142;151;65;37;35;
76751;3;25;57;117;141;91;98;51;
01100;1;;8;15;20;13;17;45;
76752;7;72;104;261;342;196;130;95;
02430;6;16;74;104;159;93;71;98;
50124;1;3;6;21;17;8;15;43;
76754;3;13;56;85;90;59;48;390;
51454;4781;3459;7286;9681;6518;2966;2058;5111;
76756;1;1;;5;20;19;41;4;
76757;3;3;11;42;80;50;51;18;
76758;58;192;464;665;475;245;204;222;
76759;2;1;8;23;59;45;42;23;
50129;630;1066;2791;4146;4177;2034;1417;2018;
63440;1;3;17;14;11;12;7;65;
63441;1;6;18;19;25;12;18;269;
63443;1;2;6;14;38;48;63;20;
62114;1;1;;4;27;15;15;8;
27701;14;140;243;491;602;233;82;199;
63447;1;;;14;12;8;7;43;
62117;1;7;28;64;122;74;77;52;
63448;7;11;30;62;87;77;80;404;
27700;1;;6;24;75;57;67;32;
63449;1;3;14;23;37;23;26;97;
62119;372;329;887;1271;1032;427;416;826;
50130;3;3;11;23;54;44;43;63;
51461;1;6;16;63;83;79;181;50;
02420;1;7;11;39;99;89;97;21;
76743;1;17;33;112;239;168;145;43;
76745;1;2;2;9;16;15;28;23;
50139;12;54;136;278;485;383;378;189;
50138;2;1;11;35;57;57;59;19;
76748;3;10;31;59;94;46;56;181;
76749;2;5;11;32;35;31;30;40;
37163;5;44;135;400;542;280;246;210;
38494;3;3;11;31;82;83;92;73;
37165;3;1;10;34;57;31;52;32;
38496;1;2;7;20;138;149;180;82;
37167;27;32;67;162;216;164;157;99;
37168;1;;7;22;31;39;32;48;
38499;5;21;93;136;147;82;62;91;
37169;3;1;12;30;113;91;87;33;
38490;1;10;23;93;193;222;214;56;
37160;1;2;2;16;42;32;41;26;
37161;1;8;30;61;88;63;114;93;
38492;1;5;18;43;55;61;89;51;
25173;1;;3;7;31;22;10;25;
49140;7;18;45;85;173;81;100;177;
25170;4;2;23;88;165;139;133;48;
37151;16;28;96;187;350;247;390;63;
37152;1;5;39;135;186;180;329;51;
38483;1;7;38;68;185;206;196;67;
37153;15;24;110;259;511;401;390;119;
37154;24;42;154;294;568;387;444;186;
38485;40;152;478;773;452;187;185;143;
37155;2;4;13;53;79;48;68;69;
38486;39;52;289;609;880;579;608;187;
37156;16;81;202;353;530;336;325;125;
38487;6;18;27;62;195;211;280;53;
37157;2;5;14;48;53;23;36;115;
38488;2;5;8;26;59;50;77;53;
49138;5;14;52;133;252;237;319;167;
38480;3;5;57;119;231;195;225;77;
37150;5;2;29;90;182;120;135;61;
38481;2;;4;29;106;95;132;20;
01195;3;8;37;59;173;179;205;75;
25184;1;2;2;21;28;26;34;30;
01194;22;112;274;627;729;457;443;189;
01193;1;4;4;11;25;24;33;26;
25186;2;2;24;28;87;120;150;30;
01192;4;34;65;197;313;152;160;80;
01199;12;25;116;190;203;189;189;241;
25188;2;2;5;22;91;101;88;10;
01197;1;1;4;24;35;47;47;38;
37159;13;52;153;521;1056;646;732;182;
