Date;Code_region;Filiere;Injection_quot
2020-07-17;84;Nucléaire;193758.19
2020-07-17;27;Solaire;178.7075
2020-07-17;44;Nucléaire;148242.52
2020-07-17;93;Solaire;567.564
2020-07-17;93;Thermique non renouvelable;18188.963
2020-07-18;27;Hydraulique;226.452
2020-07-18;27;Solaire;270.3715
2020-07-18;53;Thermique non renouvelable;0.0
2020-07-18;32;Thermique non renouvelable;0.0
2020-07-18;76;Eolien;1706.0695
2020-07-18;76;Nucléaire;54431.78
2020-07-18;93;Thermique non renouvelable;18282.863
2020-07-19;53;Thermique non renouvelable;0.0
2020-07-19;32;Nucléaire;83607.27
2020-07-19;32;Thermique non renouvelable;0.0
2020-07-19;11;Bioénergies;641.9785
2020-07-19;28;Nucléaire;87021.1
2020-07-19;76;Hydraulique;7022.592
2020-07-19;76;Nucléaire;53799.34
2020-07-19;93;Thermique non renouvelable;16841.008
2020-07-20;44;Nucléaire;150595.16
2020-07-20;75;Nucléaire;77820.51
2020-07-20;76;Hydraulique;13878.927
2020-07-20;93;Solaire;491.9305
2020-07-21;53;Thermique non renouvelable;0.0
2020-07-21;44;Hydraulique;17537.078
2020-07-21;32;Thermique non renouvelable;0.0
2020-07-21;75;Hydraulique;1236.016
2020-07-21;75;Nucléaire;77611.94
2020-07-21;75;Solaire;2145.522
2020-07-21;93;Solaire;487.8695
2020-07-22;44;Eolien;265.4195
2020-07-22;32;Eolien;83.7045
2020-07-22;76;Hydraulique;18107.668
2020-07-23;53;Thermique non renouvelable;0.0
2020-07-23;24;Nucléaire;141858.03
2020-07-23;44;Nucléaire;149847.95
2020-07-23;32;Nucléaire;83122.86
2020-07-23;93;Hydraulique;18714.701
2020-07-24;24;Nucléaire;142221.31
2020-07-24;44;Nucléaire;148672.98
2020-07-24;32;Eolien;813.4715
2020-07-24;11;Thermique non renouvelable;256.773
2020-07-24;75;Hydraulique;1662.265
2020-07-24;75;Nucléaire;94218.44
2020-07-24;93;Solaire;498.6245
2020-07-25;27;Solaire;321.5175
2020-07-25;44;Eolien;242.942
2020-07-25;28;Nucléaire;86249.375
2020-07-25;75;Solaire;2082.0085
2020-07-25;75;Thermique non renouvelable;0.0
2020-07-26;32;Eolien;269.3805
2020-07-26;32;Nucléaire;83299.625
2020-07-26;75;Solaire;1659.5525
2020-07-26;76;Eolien;926.515
2020-07-26;76;Hydraulique;10007.644
2020-07-26;93;Hydraulique;15620.983
2020-07-27;24;Nucléaire;123522.86
2020-07-27;44;Hydraulique;17550.564
2020-07-28;84;Hydraulique;57150.355
2020-07-28;32;Eolien;2306.138
2020-07-28;32;Nucléaire;82336.2
2020-07-28;76;Hydraulique;16128.757
2020-07-28;76;Nucléaire;53515.418
2020-07-29;27;Solaire;353.703
2020-07-29;32;Thermique non renouvelable;0.0
2020-07-30;24;Eolien;418.2275
2020-07-30;24;Nucléaire;129872.92
2020-07-30;11;Bioénergies;483.05
2020-07-30;75;Solaire;1953.9084
2020-07-30;75;Thermique non renouvelable;0.0
2020-07-30;93;Hydraulique;18359.018
2020-07-31;44;Eolien;129.861
2020-07-31;32;Eolien;180.4855
2020-07-31;32;Nucléaire;82200.33
2020-07-31;75;Thermique non renouvelable;0.0
2020-07-31;52;Thermique non renouvelable;22799.701
2020-07-31;93;Solaire;531.372
2020-08-01;84;Nucléaire;165425.17
2020-08-01;24;Solaire;172.5705
2020-08-01;32;Nucléaire;77782.8
2020-08-01;32;Thermique non renouvelable;0.0
2020-08-01;75;Solaire;1505.174
2020-08-01;93;Solaire;547.058
2020-08-02;84;Nucléaire;155152.45
2020-08-02;53;Thermique non renouvelable;0.0
2020-08-02;32;Thermique non renouvelable;0.0
2020-10-15;24;Solaire;142.4585
2020-08-02;32;Thermique non renouvelable;0.0
2020-10-15;44;Solaire;53.3045
2020-08-02;75;Solaire;1576.886
2020-10-15;76;Eolien;1888.277
2020-08-02;76;Hydraulique;11647.962
2020-10-15;76;Eolien;3223.519
2020-08-02;76;Nucléaire;50788.824
2020-10-16;27;Solaire;44.6615
2020-08-03;84;Nucléaire;163019.12
2020-10-16;24;Solaire;68.6545
2020-08-03;32;Thermique non renouvelable;0.0
2020-10-16;28;Nucléaire;110916.06
2020-08-03;11;Thermique non renouvelable;4472.7456
2020-10-16;75;Hydraulique;14166.869
2020-08-03;75;Thermique non renouvelable;0.0
2020-10-16;93;Hydraulique;20433.818
2020-08-03;76;Eolien;1442.2485
2020-10-16;93;Solaire;358.851
2020-08-03;76;Eolien;473.8225
2020-10-17;53;Thermique non renouvelable;0.0
2020-08-04;84;Nucléaire;164358.88
2020-10-17;24;Nucléaire;173028.73
2020-08-04;53;Thermique non renouvelable;0.0
2020-10-17;44;Nucléaire;219629.7
2020-08-04;24;Solaire;336.228
2020-10-17;32;Bioénergies;555.774
2020-08-04;44;Solaire;486.296
2020-10-17;32;Thermique non renouvelable;20734.148
2020-08-05;27;Solaire;347.2825
2020-10-17;28;Nucléaire;112969.055
2020-08-05;32;Thermique non renouvelable;0.0
2020-10-17;93;Thermique non renouvelable;17217.697
2020-08-05;11;Thermique non renouvelable;0.0
2020-10-18;44;Nucléaire;218001.53
2020-08-05;75;Thermique non renouvelable;0.0
2020-10-19;84;Nucléaire;233733.84
2020-08-06;32;Bioénergies;461.139
2020-10-19;44;Hydraulique;18334.143
2020-08-06;32;Thermique non renouvelable;0.0
2020-10-19;32;Thermique non renouvelable;0.0
2020-08-06;75;Solaire;2213.4265
2020-10-19;76;Eolien;1377.9246
2020-08-06;93;Solaire;465.0385
2020-10-19;76;Eolien;1802.655
2020-08-07;44;Nucléaire;160068.25
2020-10-19;76;Hydraulique;26713.559
2020-08-07;44;Solaire;704.5585
2020-10-19;93;Bioénergies;964.3255
2020-08-07;32;Thermique non renouvelable;0.0
2020-10-20;44;Hydraulique;17634.361
2020-08-07;11;Bioénergies;714.2675
2020-10-20;44;Nucléaire;215152.3
2020-08-07;76;Eolien;45.3075
2020-10-20;32;Eolien;2000.031
2020-08-07;76;Hydraulique;16277.729
2020-10-20;75;Nucléaire;134755.72
2020-08-07;76;Nucléaire;48777.92
2020-10-20;75;Solaire;255.639
2020-08-08;11;Thermique non renouvelable;0.0
2020-10-20;93;Eolien;304.9315
2020-08-08;28;Nucléaire;86254.74
2020-10-20;93;Solaire;284.4805
2020-08-08;75;Hydraulique;781.9415
2020-10-21;84;Nucléaire;210490.34
2020-08-08;75;Solaire;2011.4255
2020-10-21;24;Solaire;172.4425
2020-08-08;93;Hydraulique;18586.266
2020-10-21;44;Nucléaire;216044.97
2020-08-08;93;Solaire;561.482
2020-10-21;44;Thermique non renouvelable;23204.316
2020-08-09;84;Hydraulique;53261.402
2020-10-21;76;Eolien;2448.911
2020-08-09;32;Thermique non renouvelable;0.0
2020-10-21;93;Bioénergies;922.504
2020-08-09;32;Thermique non renouvelable;0.0
2020-10-22;84;Nucléaire;203065.73
2020-08-09;75;Solaire;1743.149
2020-10-22;32;Bioénergies;462.921
2020-08-10;24;Nucléaire;130115.83
2020-10-22;75;Nucléaire;135347.69
2020-08-10;32;Nucléaire;102046.414
2020-10-23;84;Eolien;236.669
2020-08-10;11;Thermique non renouvelable;0.0
2020-10-23;27;Solaire;45.356
2020-08-10;75;Nucléaire;68886.164
2020-10-23;53;Thermique non renouvelable;0.0
2020-08-11;84;Hydraulique;67775.37
2020-10-23;24;Nucléaire;155515.1
2020-08-11;24;Nucléaire;143235.08
2020-10-23;28;Nucléaire;120353.24
2020-08-11;93;Thermique non renouvelable;18915.97
2020-10-23;76;Eolien;781.436
2020-08-12;27;Solaire;303.7115
2020-10-23;76;Hydraulique;35139.9
2020-08-12;44;Nucléaire;174549.94
2020-10-23;93;Bioénergies;937.886
2020-08-13;32;Bioénergies;604.026
2020-10-24;27;Hydraulique;1183.996
2020-08-13;32;Thermique non renouvelable;0.0
2020-10-24;32;Thermique non renouvelable;634.3985
2020-08-13;75;Hydraulique;1185.977
2020-10-24;28;Nucléaire;117607.5
2020-08-13;75;Thermique non renouvelable;0.0
2020-10-24;28;Thermique non renouvelable;0.0
2020-08-14;44;Eolien;192.0335
2020-10-24;93;Solaire;342.377
2020-08-14;75;Solaire;1896.7395
2020-10-25;84;Hydraulique;56522.29
2020-08-14;75;Thermique non renouvelable;0.0
2020-10-25;84;Nucléaire;203405.64
2020-08-15;24;Nucléaire;106177.64
2020-10-25;32;Eolien;3044.9275
2020-08-15;32;Thermique non renouvelable;0.0
2020-10-25;32;Eolien;442.517
2020-08-15;75;Hydraulique;624.7985
2020-10-25;32;Thermique non renouvelable;0.0
2020-08-15;75;Thermique non renouvelable;0.0
2020-10-25;11;Thermique non renouvelable;0.0
2020-08-15;76;Hydraulique;11589.885
2020-10-25;75;Solaire;340.0785
2020-08-15;93;Thermique non renouvelable;16801.648
2020-10-25;76;Eolien;891.3195
2020-08-16;84;Nucléaire;170512.08
2020-10-25;93;Bioénergies;896.269
2020-08-16;44;Hydraulique;17456.18
2020-10-26;84;Eolien;283.4165
2020-08-16;11;Bioénergies;466.0345
2020-10-26;84;Nucléaire;230219.22
2020-08-16;11;Thermique non renouvelable;0.0
2020-10-26;24;Eolien;1720.9965
2020-08-16;28;Nucléaire;86639.29
2020-10-26;32;Nucléaire;62551.92
2020-08-16;75;Hydraulique;606.669
2020-10-26;28;Nucléaire;132815.16
2020-08-16;75;Thermique non renouvelable;0.0
2020-10-26;28;Thermique non renouvelable;0.0
2020-08-16;76;Eolien;1417.2104
2020-10-26;76;Eolien;437.7565
2020-08-16;93;Solaire;408.1355
2020-10-26;93;Hydraulique;24833.941
2020-08-16;93;Thermique non renouvelable;15979.954
2020-10-27;84;Hydraulique;89066.5
2020-08-17;84;Hydraulique;65523.715
2020-10-27;84;Nucléaire;223463.62
2020-08-17;24;Nucléaire;111421.586
2020-10-27;44;Eolien;874.122
2020-08-17;44;Hydraulique;19427.768
2020-10-27;44;Hydraulique;26257.61
2020-08-17;32;Bioénergies;691.683
2020-10-27;28;Thermique non renouvelable;0.0
2020-08-17;32;Nucléaire;89478.71
2020-10-27;76;Eolien;631.25
2020-08-17;75;Hydraulique;1086.3805
2020-10-27;93;Eolien;136.1885
2020-08-17;75;Solaire;1208.621
2020-10-28;44;Hydraulique;23348.479
2020-08-17;93;Solaire;395.4805
2020-10-28;44;Nucléaire;228715.03
2020-08-18;84;Hydraulique;64237.855
2020-10-28;44;Solaire;261.0015
2020-08-18;44;Thermique non renouvelable;15701.024
2020-10-28;32;Eolien;1952.619
2020-08-18;32;Eolien;40.4805
2020-10-28;32;Thermique non renouvelable;0.0
2020-08-18;32;Thermique non renouvelable;21350.254
2020-10-28;75;Nucléaire;132724.72
2020-08-19;84;Hydraulique;58692.4
2020-10-28;76;Hydraulique;28111.457
2020-08-19;27;Solaire;123.301
2020-10-28;93;Bioénergies;964.584
2020-08-19;32;Eolien;781.932
2020-10-29;84;Hydraulique;77180.66
2020-08-19;76;Hydraulique;12687.096
2020-10-29;44;Eolien;822.6105
2020-08-19;93;Hydraulique;15134.379
2020-10-29;44;Nucléaire;236622.44
2020-08-19;93;Solaire;420.27
2020-10-29;32;Eolien;1674.495
2020-08-20;53;Thermique non renouvelable;106.726
2020-10-29;28;Nucléaire;145435.56
2020-08-20;44;Nucléaire;166723.31
2020-10-29;75;Hydraulique;9853.627
2020-08-20;32;Nucléaire;104834.42
2020-10-29;75;Thermique non renouvelable;0.0
2020-08-20;11;Bioénergies;594.336
2020-10-29;93;Solaire;306.3495
2020-08-20;75;Hydraulique;1940.942
2020-10-30;32;Thermique non renouvelable;0.0
2020-08-20;76;Eolien;328.3285
2020-10-30;93;Bioénergies;937.1545
2020-08-20;93;Hydraulique;17828.307
2020-10-31;32;Nucléaire;60106.04
2020-08-21;32;Eolien;932.169
2020-10-31;75;Solaire;1044.415
2020-08-21;32;Eolien;431.317
2020-10-31;93;Solaire;345.9055
2020-08-21;75;Hydraulique;1900.2495
2020-11-01;84;Nucléaire;174510.62
2020-08-21;75;Solaire;888.71
2020-11-01;27;Hydraulique;1266.2615
2020-08-22;24;Eolien;1602.111
2020-11-01;24;Eolien;2112.725
2020-08-23;24;Nucléaire;97871.6
2020-11-01;44;Eolien;1114.7264
2020-08-23;44;Nucléaire;156484.45
2020-11-01;44;Hydraulique;24221.398
2020-08-23;32;Eolien;382.481
2020-11-01;32;Bioénergies;484.152
2020-08-23;75;Solaire;1589.2415
2020-11-01;32;Eolien;1900.029
2020-08-23;75;Thermique non renouvelable;0.0
2020-11-01;75;Nucléaire;108257.52
2020-08-24;27;Solaire;307.6605
2020-11-01;52;Thermique non renouvelable;0.0
2020-08-24;24;Solaire;198.983
2020-11-01;93;Bioénergies;982.5135
2020-08-24;28;Nucléaire;89384.75
2020-11-01;93;Solaire;259.359
2020-08-24;76;Eolien;1049.066
2020-11-02;84;Nucléaire;198217.5
2020-08-24;76;Eolien;2132.12
2020-11-02;44;Nucléaire;208485.66
2020-08-24;93;Hydraulique;15112.801
2020-11-02;44;Solaire;291.7205
2020-08-25;44;Eolien;632.498
2020-11-02;32;Eolien;2284.386
2020-08-25;11;Thermique non renouvelable;6493.5967
2020-11-02;32;Eolien;740.257
2020-08-25;28;Nucléaire;87620.58
2020-11-02;93;Bioénergies;1004.5915
2020-08-26;24;Eolien;1359.579
2020-11-02;93;Solaire;316.771
2020-08-26;24;Nucléaire;133270.92
2020-11-02;93;Solaire;264.797
2020-08-26;44;Nucléaire;130930.67
2020-11-03;84;Hydraulique;69437.9
2020-08-26;32;Eolien;4058.8665
2020-11-03;27;Hydraulique;1128.257
2020-08-26;28;Nucléaire;86773.11
2020-11-03;93;Solaire;153.903
2020-08-26;93;Solaire;469.666
2020-11-04;75;Solaire;982.908
2020-08-27;27;Solaire;238.277
2020-11-04;93;Bioénergies;994.191
2020-08-27;24;Solaire;235.359
2020-11-04;93;Hydraulique;30389.053
2020-08-27;32;Bioénergies;686.682
2020-11-05;27;Hydraulique;1008.0145
2020-08-27;93;Solaire;472.5815
2020-11-05;27;Solaire;207.9465
2020-08-28;27;Solaire;217.138
2020-11-05;32;Nucléaire;73123.92
2020-08-28;44;Nucléaire;132091.3
2020-11-05;75;Nucléaire;111949.78
2020-08-28;32;Eolien;1139.379
2020-11-05;75;Thermique non renouvelable;0.0
2020-08-28;11;Thermique non renouvelable;256.796
2020-11-06;84;Eolien;265.3005
2020-08-28;28;Thermique non renouvelable;14251.535
2020-11-06;27;Solaire;202.7755
2020-08-28;75;Nucléaire;50376.723
2020-11-06;24;Eolien;1077.227
2020-08-28;93;Solaire;355.894
2020-11-06;76;Hydraulique;29911.254
2020-08-29;53;Thermique non renouvelable;0.0
2020-11-06;93;Hydraulique;27134.436
2020-08-29;44;Eolien;319.709
2020-11-07;32;Eolien;129.4205
2020-08-29;32;Nucléaire;84853.07
2020-11-07;28;Thermique non renouvelable;1185.318
2020-08-29;11;Bioénergies;688.445
2020-11-07;76;Eolien;4425.701
2020-08-29;76;Eolien;1306.866
2020-11-07;93;Thermique non renouvelable;13727.861
2020-08-29;93;Hydraulique;13548.74
2020-11-08;84;Nucléaire;206263.02
2020-08-29;93;Solaire;103.4225
2020-11-08;24;Nucléaire;203740.45
2020-08-30;27;Solaire;93.8805
2020-11-08;24;Solaire;36.258
2020-08-30;53;Thermique non renouvelable;0.0
2020-11-08;44;Hydraulique;19800.693
2020-08-30;44;Solaire;260.455
2020-11-08;44;Nucléaire;245770.88
2020-08-30;32;Thermique non renouvelable;0.0
2020-11-08;44;Solaire;94.152
2020-08-30;11;Thermique non renouvelable;0.0
2020-11-08;32;Eolien;1147.584
2020-08-30;75;Solaire;1575.6105
2020-11-08;32;Eolien;1517.952
2020-08-30;76;Eolien;311.068
2020-11-08;32;Nucléaire;82541.24
2020-08-30;93;Hydraulique;13048.695
2020-11-09;24;Nucléaire;209661.78
2020-08-31;27;Solaire;192.0935
2020-11-10;44;Solaire;218.4595
2020-08-31;24;Solaire;163.3965
2020-11-10;75;Thermique non renouvelable;0.0
2020-08-31;44;Hydraulique;25726.953
2020-11-10;76;Hydraulique;43930.316
2020-08-31;32;Thermique non renouvelable;0.0
2020-11-10;93;Thermique non renouvelable;30627.305
2020-08-31;11;Bioénergies;565.4225
2020-11-11;27;Hydraulique;654.7395
2020-08-31;11;Thermique non renouvelable;5584.0195
2020-11-11;32;Eolien;1147.3254
2020-08-31;75;Solaire;1506.595
2020-11-12;84;Nucléaire;228932.17
2021-02-01;84;Hydraulique;110923.57
2020-11-12;53;Thermique non renouvelable;0.0
2021-02-01;44;Solaire;47.6865
2020-11-12;24;Nucléaire;189287.5
2021-02-01;11;Thermique non renouvelable;4794.911
2020-11-12;32;Eolien;2624.33
2021-02-01;28;Nucléaire;176653.14
2020-11-12;32;Eolien;343.4665
2021-02-01;75;Nucléaire;121862.445
2020-11-12;32;Thermique non renouvelable;669.1055
2021-02-01;75;Thermique non renouvelable;368.094
2020-11-12;75;Hydraulique;9407.763
2021-02-01;76;Eolien;1826.185
2020-11-12;93;Solaire;234.6
2021-02-01;76;Eolien;5881.592
2020-11-12;93;Thermique non renouvelable;21660.49
2021-02-01;93;Solaire;152.833
2020-11-13;24;Solaire;74.862
2021-02-02;32;Eolien;445.1725
2020-11-13;32;Eolien;1298.496
2021-02-02;32;Nucléaire;108143.38
2020-11-13;28;Nucléaire;154002.53
2021-02-02;76;Eolien;946.7575
2020-11-13;76;Eolien;1081.613
2021-02-02;93;Hydraulique;25715.91
2020-11-13;93;Solaire;246.508
2021-02-03;32;Eolien;4250.103
2020-11-14;24;Nucléaire;181258.4
2021-02-03;76;Nucléaire;59093.016
2020-11-14;75;Nucléaire;113599.55
2021-02-03;93;Solaire;147.238
2020-11-14;76;Eolien;385.987
2021-02-04;84;Hydraulique;105156.35
2020-11-14;76;Hydraulique;16375.283
2021-02-04;32;Eolien;167.7805
2020-11-14;93;Hydraulique;10477.057
2021-02-04;11;Thermique non renouvelable;5197.1445
2020-11-14;93;Solaire;322.146
2021-02-04;75;Nucléaire;122761.92
2020-11-15;84;Nucléaire;196070.75
2021-02-04;76;Eolien;1697.048
2020-11-15;27;Hydraulique;190.0855
2021-02-04;76;Hydraulique;55113.574
2020-11-15;53;Thermique non renouvelable;0.0
2021-02-04;93;Hydraulique;25348.844
2020-11-15;24;Solaire;24.563
2021-02-04;93;Solaire;103.4405
2020-11-15;44;Eolien;1211.089
2021-02-05;84;Hydraulique;98794.41
2020-11-15;44;Nucléaire;212753.92
2021-02-05;24;Nucléaire;251633.45
2020-11-15;93;Eolien;143.5925
2021-02-05;75;Hydraulique;25043.635
2020-11-16;44;Eolien;905.6345
2021-02-05;75;Solaire;422.6965
2020-11-16;44;Nucléaire;242760.02
2021-02-05;93;Bioénergies;1010.565
2020-11-16;32;Eolien;458.053
2021-02-06;84;Nucléaire;227949.98
2020-11-16;75;Solaire;613.184
2021-02-06;27;Hydraulique;4489.568
2020-11-16;93;Thermique non renouvelable;20856.502
2021-02-06;53;Thermique non renouvelable;0.0
2020-11-17;27;Solaire;92.0925
2021-02-06;44;Hydraulique;24991.96
2020-11-17;53;Thermique non renouvelable;0.0
2021-02-06;32;Thermique non renouvelable;696.9745
2020-11-17;44;Nucléaire;252838.02
2021-02-06;75;Thermique non renouvelable;368.217
2020-11-17;93;Hydraulique;23379.32
2021-02-06;93;Bioénergies;1003.2525
2020-11-17;93;Solaire;373.53
2021-02-06;93;Solaire;78.072
2020-11-18;24;Solaire;179.2895
2021-02-07;84;Hydraulique;89668.57
2020-11-18;44;Nucléaire;251632.34
2021-02-07;27;Hydraulique;4255.5513
2020-11-18;32;Eolien;1391.715
2021-02-07;32;Nucléaire;86643.62
2020-11-18;76;Hydraulique;23261.71
2021-02-07;32;Thermique non renouvelable;674.168
2020-11-18;93;Hydraulique;21277.387
2021-02-07;76;Eolien;1260.1725
2020-11-18;93;Solaire;290.45
2021-02-07;93;Bioénergies;1019.5695
2020-11-18;93;Solaire;324.211
2021-02-07;93;Solaire;83.067
2020-11-18;93;Thermique non renouvelable;23086.469
2021-02-08;84;Hydraulique;119766.72
2020-11-19;84;Nucléaire;240914.22
2021-02-08;44;Hydraulique;24832.11
2020-11-19;24;Eolien;1678.607
2021-02-08;75;Nucléaire;112728.805
2020-11-19;44;Hydraulique;17550.03
2021-02-08;75;Thermique non renouvelable;368.229
2020-11-19;44;Nucléaire;249693.45
2021-02-08;93;Hydraulique;38594.06
2020-11-19;32;Bioénergies;446.133
2021-02-09;27;Hydraulique;4435.7817
2020-11-19;28;Nucléaire;141374.34
2021-02-09;44;Nucléaire;211277.66
2020-11-19;76;Eolien;1615.6195
2021-02-09;44;Solaire;26.3835
2020-11-19;93;Solaire;283.448
2021-02-09;32;Thermique non renouvelable;719.988
2020-11-19;93;Thermique non renouvelable;14435.858
2021-02-09;28;Nucléaire;185674.84
2020-11-20;44;Solaire;183.5695
2021-02-09;75;Thermique non renouvelable;368.292
2020-11-20;28;Nucléaire;143310.6
2021-02-09;52;Thermique non renouvelable;26314.648
2020-11-20;28;Thermique non renouvelable;1236.216
2021-02-09;93;Bioénergies;920.827
2020-11-20;75;Solaire;841.926
2021-02-10;32;Bioénergies;290.301
2020-11-20;76;Eolien;2230.594
2021-02-10;32;Eolien;414.6485
2020-11-20;93;Eolien;430.2405
2021-02-10;32;Nucléaire;87817.695
2020-11-20;93;Solaire;306.82
2021-02-10;52;Thermique non renouvelable;27382.39
2020-11-21;44;Nucléaire;255493.88
2021-02-11;24;Eolien;1657.9695
2020-11-21;32;Eolien;284.516
2021-02-11;24;Nucléaire;256375.55
2020-11-21;28;Thermique non renouvelable;1167.814
2021-02-11;44;Solaire;412.7075
2020-11-22;27;Hydraulique;1158.6534
2021-02-11;32;Eolien;195.4745
2020-11-22;24;Solaire;62.4935
2021-02-11;32;Nucléaire;88094.6
2020-11-22;44;Nucléaire;254916.08
2021-02-11;75;Nucléaire;121319.43
2020-11-22;28;Thermique non renouvelable;1218.662
2021-02-11;76;Eolien;458.485
2020-11-22;93;Solaire;289.6215
2021-02-11;76;Nucléaire;60747.746
2020-11-23;84;Hydraulique;68486.81
2021-02-11;52;Thermique non renouvelable;28104.402
2020-11-23;53;Thermique non renouvelable;0.0
2021-02-11;93;Bioénergies;979.226
2020-11-23;24;Solaire;71.8395
2021-02-11;93;Thermique non renouvelable;32487.291
2020-11-23;75;Thermique non renouvelable;0.0
2021-02-12;53;Thermique non renouvelable;0.0
2020-11-23;93;Solaire;269.923
2021-02-12;28;Thermique non renouvelable;1451.0135
2020-11-23;93;Thermique non renouvelable;32119.701
2021-02-12;75;Hydraulique;26336.336
2020-11-24;84;Hydraulique;57777.996
2021-02-12;93;Hydraulique;34653.914
2020-11-24;44;Thermique non renouvelable;29563.068
2021-02-13;44;Eolien;716.8245
2020-11-24;32;Eolien;1019.382
2021-02-13;75;Hydraulique;21081.607
2020-11-24;32;Eolien;1407.654
2021-02-13;75;Solaire;587.9625
2020-11-24;32;Thermique non renouvelable;623.1705
2021-02-13;76;Eolien;2845.496
2020-11-24;28;Nucléaire;140677.17
2021-02-13;76;Eolien;321.1235
2020-11-24;75;Solaire;571.4475
2021-02-13;76;Nucléaire;61236.117
2020-11-24;76;Eolien;1006.8525
2021-02-13;93;Eolien;143.7865
2020-11-24;76;Eolien;1652.454
2021-02-14;76;Nucléaire;60236.38
2020-11-25;84;Hydraulique;64568.156
2021-02-15;84;Nucléaire;231501.95
2020-11-25;44;Nucléaire;255470.34
2021-02-15;53;Thermique non renouvelable;0.0
2020-11-25;44;Thermique non renouvelable;30758.799
2021-02-15;44;Hydraulique;26631.844
2020-11-25;75;Hydraulique;8564.544
2021-02-15;44;Thermique non renouvelable;24863.174
2020-11-25;75;Nucléaire;127745.55
2021-02-15;32;Eolien;1803.114
2020-11-25;76;Hydraulique;31556.336
2021-02-15;32;Thermique non renouvelable;702.706
2020-11-26;84;Nucléaire;201066.36
2021-02-15;75;Nucléaire;123560.016
2020-11-26;24;Solaire;133.238
2021-02-15;76;Eolien;320.489
2020-11-26;44;Hydraulique;15612.498
2021-02-16;84;Nucléaire;234484.34
2020-11-26;44;Thermique non renouvelable;39392.723
2021-02-16;24;Nucléaire;252745.31
2020-11-26;76;Hydraulique;46250.004
2021-02-16;44;Thermique non renouvelable;25456.865
2020-11-26;93;Thermique non renouvelable;20372.52
2021-02-16;32;Bioénergies;454.959
